HH_ID,Person_ID2,Person_ID,Age,Gender,Register_in_SZ,Education,Income,Occupation,Work_City,Workplace_lng,Workplace_lat
727118a8a9794732f1e06e9653a0f5680057,5,b7d8ae6675fb0d0d0e122f0cb8ef10640294,13,Female,True,Bachelor,10-15,nan,Shenzhen,114.03869930505054,22.55325981111097
727118a8a9794732f1e06e9653a0f5680057,6,3b96d8d79edb84f18e8626de7763301a0295,75,Male,False,Junior Middle School and Below,30-50,Driver / Delivery Worker,Shenzhen,114.03869930505054,22.55325981111097
727118a8a9794732f1e06e9653a0f5680057,7,98937539caa86c225428c561087812210296,5,Female,True,Vocational College,20-30,Company Business Personnel,Shenzhen,114.01824347820343,22.54123611915435
ecd79a50b3adac619837ee5e36a513d90058,1,31af11716ff3115850014f320ca6254a0297,6,Male,False,Ph.D,GT 50,Free Occupation,Shenzhen,114.04170192703087,22.547650114108983
ecd79a50b3adac619837ee5e36a513d90058,2,03dbef655dd5c8e7823da102c1c11e960298,70,Male,True,Bachelor,nan,Servant,Shenzhen,114.02947847792612,22.540922911661358
ecd79a50b3adac619837ee5e36a513d90058,3,7fc3e5ae8e71775611e8960e029a08620299,39,Male,True,Bachelor,15-20,Servant,Shenzhen,114.06836173266709,22.54669440352167
ecd79a50b3adac619837ee5e36a513d90058,4,7e258a06c6cd175438d4f41e7f56785a0300,21,Female,True,Junior Middle School and Below,GT 50,Company Common Employee,Shenzhen,114.06633084007385,22.536507131695558
ecd79a50b3adac619837ee5e36a513d90058,5,e04af9557fdb2392e58b3303c8817d230301,90,Female,True,Master,LT 10,Primary / Middle School Student,Shenzhen,114.06199022460724,22.55177158991461
9e2d487c10ba6fb0ef05a6187a9c86810059,1,3878136c2d264e02a319dc2331926f470302,25,Male,True,nan,10-15,Civil Servant,Shenzhen,114.06032001894629,22.553070334133807
9e2d487c10ba6fb0ef05a6187a9c86810059,2,38a4baee4d2a5df1ada5a8a04084858a0303,34,Female,True,Senior Middle School,30-50,Civil Servant,Shenzhen,114.058595312081,22.517711869601026
9e2d487c10ba6fb0ef05a6187a9c86810059,3,78a59cfe523f7bbacbc146522eff441a0304,65,Male,False,Junior Middle School and Below,15-20,Civil Servant,Shenzhen,114.05235417962759,22.5461631659021
9ccb3faef7b4c5eb5060bb65751cf17a0060,1,90c067ed7f62ba78870700139ee453eb0305,49,Female,False,Junior Middle School and Below,LT 10,Civil Servant,Shenzhen,114.0538860114508,22.54912945649459
9ccb3faef7b4c5eb5060bb65751cf17a0060,2,0bca83726a105a1df4e29f991712fb220306,75,Male,True,Secondary Vocational School,10-15,Company Manager,Shenzhen,114.06032001894629,22.553070334133807
9ccb3faef7b4c5eb5060bb65751cf17a0060,3,ccbf73443b59011200d85deda422c9940307,68,Male,True,Master,GT 50,Driver / Delivery Worker,Shenzhen,114.05973750580635,22.55117756873358
9ccb3faef7b4c5eb5060bb65751cf17a0060,4,34c12f7cb0e6b337bcb1280e149a99f00308,16,Female,False,Junior Middle School and Below,nan,Company Common Employee,Shenzhen,114.0505224239246,22.550688108656765
9ccb3faef7b4c5eb5060bb65751cf17a0060,5,736d13467385caeaad1f36321d8ff4230309,7,Male,True,Junior Middle School and Below,GT 50,University Student,Shenzhen,114.0538090898348,22.54782767504457
78b37887c29365ace377d5c3154ad3eb0061,1,72753ef223f239bad45a923ca8e816100310,50,Female,True,Junior Middle School and Below,15-20,nan,Shenzhen,114.06032001894629,22.553070334133807
78b37887c29365ace377d5c3154ad3eb0061,2,e9a4de3de4429c23018feb28af034ec60311,77,Female,False,Secondary Vocational School,20-30,Teacher,Shenzhen,113.94108466377114,22.54609296346552
78b37887c29365ace377d5c3154ad3eb0061,3,31af11716ff3115850014f320ca6254a0312,13,Male,True,Junior Middle School and Below,10-15,Company Common Employee,Shenzhen,114.06193151944812,22.54893777893761
78b37887c29365ace377d5c3154ad3eb0061,4,586e31fd9bee2043560c02060e7995fa0313,8,Male,False,Bachelor,30-50,Company Business Personnel,Shenzhen,114.0538860114508,22.54912945649459
78b37887c29365ace377d5c3154ad3eb0061,5,a948652a9ff405ae49cd88b545c74d3b0314,49,Female,False,Vocational College,15-20,Health Worker,Shenzhen,114.06032001894629,22.553070334133807
78b37887c29365ace377d5c3154ad3eb0061,6,ab2a6ffc2d09c4f4d760cd907125ae890315,9,Female,False,Bachelor,LT 10,Primary / Middle School Student,Shenzhen,114.27740562332102,22.72932184822191
78b37887c29365ace377d5c3154ad3eb0061,7,3c2b6e6e2944be47621369d2d4635bc70316,59,Female,True,Master,GT 50,Teacher,Shenzhen,114.04170192703087,22.547650114108983
78b37887c29365ace377d5c3154ad3eb0061,8,8f60ba00cd13590b4fc2bb39b623e3e00317,23,Male,True,Vocational College,30-50,Free Occupation,Shenzhen,114.04008497919271,22.7018225991226
78b37887c29365ace377d5c3154ad3eb0061,9,75d7f6d816f4825286a1be6102054ad40318,66,Female,True,Secondary Vocational School,15-20,University Student,Shenzhen,114.09099897071465,22.547848488679122
78b37887c29365ace377d5c3154ad3eb0061,10,7086c21a6a425568df32fcbdbd3a9f410319,5,Male,True,Vocational College,30-50,Unemployment,,,
78b37887c29365ace377d5c3154ad3eb0061,11,a79ef919d88c89ea903fafa7629afcfd0320,59,Male,False,Junior Middle School and Below,30-50,Company Business Personnel,Shenzhen,114.2500202217322,22.72066976565495
78b37887c29365ace377d5c3154ad3eb0061,12,c0c37d278d3df8362bac4e9e794446600321,66,Female,False,Ph.D,GT 50,Company Common Employee,Shenzhen,114.0538860114508,22.54912945649459
78b37887c29365ace377d5c3154ad3eb0061,13,34c12f7cb0e6b337bcb1280e149a99f00322,3,Female,False,Bachelor,nan,University Student,Shenzhen,114.04148890975958,22.54728057016992
06c99e6f04b4894dc65dcad39145ae8a0062,1,407577b55d4e20f3a1b1ff117460ecf80323,10,Female,True,Junior Middle School and Below,nan,Driver / Delivery Worker,Shenzhen,114.02886770759865,22.536587338672643
06c99e6f04b4894dc65dcad39145ae8a0062,2,a0c0132676a053428d48af6b91f1fa270324,31,Female,False,Secondary Vocational School,LT 10,Health Worker,Shenzhen,114.06032001894629,22.553070334133807
4c61c0d7d2262cbffdbe82418e318d7d0063,1,12e0761d68b618fdcca9b2cdc58da0dc0325,57,Female,True,Senior Middle School,20-30,Primary / Middle School Student,Shenzhen,114.0505224239246,22.550688108656765
4c61c0d7d2262cbffdbe82418e318d7d0063,2,2485a7c04127342dcef6e03939538a9a0326,54,Female,False,nan,20-30,Health Worker,Shenzhen,114.06193151944812,22.54893777893761
f6274080cafa81748522ba2ab23a8fca0064,1,1a68aab237aa621435f50c3da1b1b3330327,21,Female,True,Secondary Vocational School,15-20,Self-Employed Worker,Shenzhen,114.04008497919271,22.7018225991226
f6274080cafa81748522ba2ab23a8fca0064,2,361dc4eceb3c259990c8b3b6a0ebd4b10328,24,Female,False,Junior Middle School and Below,30-50,Self-Employed Worker,Shenzhen,114.05960369106285,22.54859432113255
f6274080cafa81748522ba2ab23a8fca0064,3,7e0289620e9b987fa9aaa4f08bed77710329,5,Female,True,Ph.D,30-50,Company Common Employee,Shenzhen,114.0505224239246,22.550688108656765
f6274080cafa81748522ba2ab23a8fca0064,4,d2db59f9a51e4650da8047b48d86d62b0330,13,Male,True,Vocational College,30-50,Company Business Personnel,Shenzhen,114.06032001894629,22.553070334133807
f6274080cafa81748522ba2ab23a8fca0064,5,635e0d2850757f9e1b7e0deece0027f40331,80,Male,True,Master,15-20,University Student,Shenzhen,114.09099897071465,22.547848488679122
f6274080cafa81748522ba2ab23a8fca0064,6,ccf0119e50c7bbf62f62e487b97e4d160332,50,Female,False,Secondary Vocational School,LT 10,Self-Employed Worker,Shenzhen,114.02947847792612,22.540922911661358
42b9f73006bcd7ba3d94abfe11d2d3f90065,1,8f311ecc5df2ad65ff6bcce4e5c595050333,25,Female,False,Secondary Vocational School,15-20,Company Business Personnel,Shenzhen,114.04170192703087,22.547650114108983
42b9f73006bcd7ba3d94abfe11d2d3f90065,2,2be6884c0924ce7d1c24ec18149517a40334,72,Female,True,Vocational College,nan,Company Common Employee,Shenzhen,114.06209138545168,22.550842113050976
42b9f73006bcd7ba3d94abfe11d2d3f90065,3,002c291179a7f07301dfb8d864d40b7b0335,17,Male,True,Junior Middle School and Below,LT 10,Company Manager,Shenzhen,114.07691578565992,22.5562558785296
42b9f73006bcd7ba3d94abfe11d2d3f90065,4,8f311ecc5df2ad65ff6bcce4e5c595050336,5,Female,False,Secondary Vocational School,15-20,Teacher,Shenzhen,114.11468893203607,22.550701984742226
42b9f73006bcd7ba3d94abfe11d2d3f90065,5,6d961eb05958ec8f3244b33d39ff10390337,90,Female,True,Ph.D,LT 10,Unemployment,,,
42b9f73006bcd7ba3d94abfe11d2d3f90065,6,50662350e68f9a5e5b9d62377c42936b0338,37,Female,True,Master,15-20,Retired,,,
42b9f73006bcd7ba3d94abfe11d2d3f90065,7,80b07fc5d1da658cb8b6c5e51e4151530339,75,Female,False,Ph.D,10-15,Unemployment,,,
42b9f73006bcd7ba3d94abfe11d2d3f90065,8,3f2d0530ac1f8f2b22657f95c475e77a0340,58,Male,True,Junior Middle School and Below,15-20,Driver / Delivery Worker,Shenzhen,114.05311430018757,22.54776089220639
42b9f73006bcd7ba3d94abfe11d2d3f90065,9,848ea6610149a24677b9f2a4ba4364a40341,13,Female,True,Ph.D,LT 10,Servant,Shenzhen,114.06609041037628,22.736299863828936
2b08b5c81482e64e4711e5842b9c54a00066,1,3188227bb3c3aff480e16464d50340260342,21,Female,True,Vocational College,10-15,Company Common Employee,Shenzhen,114.035484634645,22.6404819758866
2b08b5c81482e64e4711e5842b9c54a00066,2,2c8dc2d8076ca953ad7ac8b67fc77e540343,47,Female,True,Junior Middle School and Below,10-15,Self-Employed Worker,Shenzhen,114.06032001894629,22.553070334133807
2b08b5c81482e64e4711e5842b9c54a00066,3,30410cadec9b25ac3b98ba8e103683bb0344,42,Male,False,Bachelor,nan,Primary / Middle School Student,Shenzhen,114.06209138545168,22.550842113050976
2b08b5c81482e64e4711e5842b9c54a00066,4,dd569c4e1842922207d4f7358ee10a3a0345,55,Male,False,Junior Middle School and Below,nan,Health Worker,Shenzhen,114.07691578565992,22.5562558785296
2b08b5c81482e64e4711e5842b9c54a00066,5,b24c82ee0b469707d16dfc42bf40b6440346,80,Female,False,Junior Middle School and Below,10-15,Company Common Employee,Shenzhen,114.0406797689008,22.56155211867787
f4de9cb720ad5dffd234dcbb9d1d37610067,1,a0c0132676a053428d48af6b91f1fa270347,73,Female,False,Master,20-30,Unemployment,,,
f4de9cb720ad5dffd234dcbb9d1d37610067,2,cd7ec5c2cacc2418a39bcf482159d8ff0348,28,Male,True,Vocational College,30-50,University Student,Shenzhen,114.07390761715534,22.55290079091845
f4de9cb720ad5dffd234dcbb9d1d37610067,3,9e25e441b31755144ea21ddb8b88d1170349,80,Male,False,Master,GT 50,Driver / Delivery Worker,Shenzhen,114.0578956070237,22.544345665760346
f4de9cb720ad5dffd234dcbb9d1d37610067,4,4dd01b59ddd6c533e285cbdc33f4c0640350,52,Male,False,Vocational College,20-30,Driver / Delivery Worker,Shenzhen,114.28080585213871,22.711699079646248
f4de9cb720ad5dffd234dcbb9d1d37610067,5,2409bf3e964cce304b7103a41384a1d30351,39,Female,False,Ph.D,nan,Free Occupation,Shenzhen,114.06064678319972,22.527887125186123
f4de9cb720ad5dffd234dcbb9d1d37610067,6,6783a83f2f1476d572764b2f608109550352,8,Male,True,Senior Middle School,LT 10,Teacher,Shenzhen,114.05679519088585,22.54128772987797
f4de9cb720ad5dffd234dcbb9d1d37610067,7,6b86ef0061cc5241b22470999c5397800353,50,Male,False,nan,20-30,Teacher,Shenzhen,114.0527368185553,22.556241739012194
f4de9cb720ad5dffd234dcbb9d1d37610067,8,e80e5b47cd12ffad3ff97dff4e195ab30354,3,Female,False,Bachelor,15-20,University Student,Shenzhen,114.0620771717006,22.543057222193603
f4de9cb720ad5dffd234dcbb9d1d37610067,9,92472a464ff1e4ff49f6137edb7884ed0355,42,Female,True,Junior Middle School and Below,LT 10,Teacher,Shenzhen,114.04867902419477,22.54589560632769
434c2eb5ba1ac345faf274359a78acf20068,1,815e96d7d5584a7f4d918472c57990fb0356,60,Female,True,Bachelor,10-15,Free Occupation,Shenzhen,113.95061991385792,22.55300509195057
434c2eb5ba1ac345faf274359a78acf20068,2,ee03c328f83854ba9c379fbbe32c62f90357,25,Female,False,Master,nan,Retired,,,
434c2eb5ba1ac345faf274359a78acf20068,3,5e801313dcc8cdbcc3ab6a894a36b88e0358,77,Male,False,nan,10-15,Civil Servant,Shenzhen,114.04467476105877,22.551443201401817
434c2eb5ba1ac345faf274359a78acf20068,4,12e0761d68b618fdcca9b2cdc58da0dc0359,82,Male,True,Junior Middle School and Below,20-30,Health Worker,Shenzhen,114.05962814676195,22.526601044264197
434c2eb5ba1ac345faf274359a78acf20068,5,f11387d3fa2f5cde6bafa39c0c6af7d20360,55,Female,False,nan,LT 10,Retired,,,
434c2eb5ba1ac345faf274359a78acf20068,6,303b53533921733916d1f68de94c5a670361,35,Male,False,Vocational College,nan,Self-Employed Worker,Shenzhen,114.07105612705769,22.53743996276001
434c2eb5ba1ac345faf274359a78acf20068,7,5e1dc08143ef79d176070084ad2548400362,3,Female,False,Ph.D,10-15,Company Common Employee,Shenzhen,114.03347549370498,22.537678019033432
434c2eb5ba1ac345faf274359a78acf20068,8,e68c5694c4956017c4020a0320cf55d30363,59,Male,True,Master,nan,Civil Servant,Shenzhen,114.04780971993335,22.553545721076755
78b37887c29365ace377d5c3154ad3eb0069,1,2ec51ddd40c8c7eb621636a7873ee8cc0364,43,Male,False,Senior Middle School,30-50,Unemployment,,,
78b37887c29365ace377d5c3154ad3eb0069,2,e84105989aa6d746fead11be7e8d24650365,22,Male,True,Bachelor,20-30,Primary / Middle School Student,Shenzhen,114.09287085076176,22.55172869647344
78b37887c29365ace377d5c3154ad3eb0069,3,ecc3d3209578aa5b3d8b5e415e4177b90366,17,Male,True,Secondary Vocational School,30-50,Servant,Shenzhen,114.0527368185553,22.556241739012194
a6b3a5c5d1ba1905277cc67fda54d8680070,1,1b74f51454ef32028700897008faf52f0367,45,Female,True,Senior Middle School,10-15,Retired,,,
a6b3a5c5d1ba1905277cc67fda54d8680070,2,a141f5f25a97bab0e71c6900d10de9b30368,12,Female,True,Senior Middle School,LT 10,Health Worker,Shenzhen,114.0738741042038,22.55304731086264
853a3c27952786eaab4b7256c5b626e20071,1,3b96d8d79edb84f18e8626de7763301a0369,82,Male,False,nan,GT 50,nan,Shenzhen,114.06032001894629,22.553070334133807
853a3c27952786eaab4b7256c5b626e20071,2,905fdba7779632aa7a3c83b029bb6cab0370,43,Male,True,Master,LT 10,Retired,,,
853a3c27952786eaab4b7256c5b626e20071,3,0385405ae797aed3bb51d01e1a26afc40371,90,Female,True,Master,GT 50,Company Business Personnel,Shenzhen,114.0538860114508,22.54912945649459
35377c3030eb32b7c3bd1332a7e2579a0072,1,b6f4181f2236617014b17b0ed97a87260372,47,Female,True,Vocational College,10-15,University Student,Shenzhen,114.04587030216057,22.546914852859263
35377c3030eb32b7c3bd1332a7e2579a0072,2,6c55dbba5f52a36df529316889c0cd540373,15,Female,False,Bachelor,nan,Primary / Middle School Student,Shenzhen,114.06032001894629,22.553070334133807
8c5474d8bc03e8e0f354cf8b31558b880073,1,78a59cfe523f7bbacbc146522eff441a0374,62,Male,False,Master,20-30,Civil Servant,Shenzhen,114.06226120412735,22.53883245867829
8c5474d8bc03e8e0f354cf8b31558b880073,2,03dbef655dd5c8e7823da102c1c11e960375,68,Male,True,Bachelor,nan,Company Manager,Shenzhen,114.05425939154266,22.546482570574888
8c5474d8bc03e8e0f354cf8b31558b880074,1,8265e645c5fd05280129bfdf699f73420376,49,Male,True,Junior Middle School and Below,nan,Retired,,,
8c5474d8bc03e8e0f354cf8b31558b880074,2,227a1c5b72d59026b8f83ab5db8850530377,8,Male,False,Senior Middle School,GT 50,Company Manager,Shenzhen,114.06836173266709,22.54669440352167
8c5474d8bc03e8e0f354cf8b31558b880074,3,1b74f51454ef32028700897008faf52f0378,26,Male,False,nan,30-50,Driver / Delivery Worker,Shenzhen,114.04867902419477,22.54589560632769
8c5474d8bc03e8e0f354cf8b31558b880074,4,78d17881f78f2c0604617ccad2e7b77e0379,59,Male,True,Master,GT 50,Company Manager,Shenzhen,114.04958090165646,22.54696389421445
8c5474d8bc03e8e0f354cf8b31558b880074,5,2ec51ddd40c8c7eb621636a7873ee8cc0380,40,Female,True,Master,LT 10,Health Worker,Shenzhen,114.09271046702229,22.551619088469405
8c5474d8bc03e8e0f354cf8b31558b880074,6,72f85a14d0d085452737be2de8a2ed830381,57,Female,True,nan,GT 50,Servant,Shenzhen,113.95928894744179,22.536186572044482
8c5474d8bc03e8e0f354cf8b31558b880074,7,0bca83726a105a1df4e29f991712fb220382,26,Male,False,nan,10-15,nan,Shenzhen,114.006938563966,22.547862670127405
8c5474d8bc03e8e0f354cf8b31558b880074,8,c345ab889ef5340487217e7c2bd68dca0383,26,Female,False,Master,10-15,Self-Employed Worker,Shenzhen,114.07105612705769,22.53743996276001
8c5474d8bc03e8e0f354cf8b31558b880074,9,cd4e84d56a7c737695a1f1e78fe61ce10384,42,Male,False,nan,15-20,Company Business Personnel,Shenzhen,114.06032001894629,22.553070334133807
8c5474d8bc03e8e0f354cf8b31558b880074,10,cda523b024435b3ba3b62528a81b4d290385,61,Male,True,Vocational College,GT 50,Company Business Personnel,Shenzhen,114.05353203311155,22.55168434061833
8c5474d8bc03e8e0f354cf8b31558b880074,11,000c230deaacbb0f96dab1174523dbef0386,60,Female,False,Bachelor,LT 10,Company Business Personnel,Shenzhen,114.05714290085,22.561613613277306
8c5474d8bc03e8e0f354cf8b31558b880074,12,036ed81af18468d82c2b502d2979f5b10387,48,Female,True,Master,15-20,Retired,,,
abaf331aa40bee54a7ac95164d45a3280075,1,7fab78c45e4ab04b8e5f4d5418dfc3a90388,14,Male,True,nan,10-15,Health Worker,Shenzhen,114.12432296270936,22.54753902819808
abaf331aa40bee54a7ac95164d45a3280075,2,c345ab889ef5340487217e7c2bd68dca0389,3,Male,True,Senior Middle School,nan,University Student,Shenzhen,114.05353203311155,22.55168434061833
4ef853c23b288ce31b3706593078aa940076,1,624b67ded984ffe33475adc1725a45020390,90,Female,True,Secondary Vocational School,10-15,Driver / Delivery Worker,Shenzhen,114.0505224239246,22.550688108656765
fc071ba9847ba0239ed39e7c3c3d34850077,1,38a4baee4d2a5df1ada5a8a04084858a0391,17,Female,False,Vocational College,30-50,Civil Servant,Shenzhen,114.11711969006063,22.549017401038146
eb2ece4f34e526d7c427c4fdb69c6ec80078,1,7fab78c45e4ab04b8e5f4d5418dfc3a90392,34,Female,False,Ph.D,LT 10,Company Common Employee,Shenzhen,114.05804057437004,22.54755893993475
eb2ece4f34e526d7c427c4fdb69c6ec80078,2,fd9f24d6a34474abe0aae2c7fbfa6ee30393,66,Male,False,Master,30-50,Company Business Personnel,Shenzhen,114.0550308763088,22.5520473863623
eb2ece4f34e526d7c427c4fdb69c6ec80078,3,e57317df67ae34a6a07e8b0ae9bce0d20394,33,Male,True,Ph.D,20-30,Company Business Personnel,Shenzhen,114.07530915646393,22.5566560059645
bf621e01022ef4b0738c4fff33fba2ab0079,1,b8f6d4911efc7f5f66b7fa8be9ef65a80395,8,Male,False,Senior Middle School,LT 10,Self-Employed Worker,Shenzhen,114.04008497919271,22.7018225991226
bf621e01022ef4b0738c4fff33fba2ab0079,2,ea509f7b1c0c30ecfc37ab34508841f00396,48,Male,True,Vocational College,20-30,Company Business Personnel,Shenzhen,114.04148890975958,22.54728057016992
bf621e01022ef4b0738c4fff33fba2ab0079,3,361dc4eceb3c259990c8b3b6a0ebd4b10397,76,Male,True,Secondary Vocational School,15-20,nan,Shenzhen,113.93356178388584,22.493943339357358
bf621e01022ef4b0738c4fff33fba2ab0079,4,6230bbe2f5a054c61cf0f76281ce5c0d0398,66,Male,True,Ph.D,GT 50,Company Common Employee,Shenzhen,114.05973750580635,22.55117756873358
bf621e01022ef4b0738c4fff33fba2ab0079,5,1a41e36324b9d9d3517fa05dcf9f8bdf0399,19,Male,True,Vocational College,20-30,nan,Shenzhen,114.0692276950588,22.53986337026175
bf621e01022ef4b0738c4fff33fba2ab0079,6,93bb6e3759302fbb1b434daca5e6230c0400,31,Female,False,nan,nan,Health Worker,Shenzhen,114.04640756176049,22.54514350715392
bf621e01022ef4b0738c4fff33fba2ab0079,7,afa1f298c2af42e55b51406ec5e99e660401,52,Male,True,Ph.D,30-50,Self-Employed Worker,Shenzhen,114.0461420432508,22.57499532421432
bf621e01022ef4b0738c4fff33fba2ab0079,8,34c904e3692df0b65169dbde3415b11b0402,51,Female,False,Ph.D,GT 50,Free Occupation,Shenzhen,114.11278467073124,22.567471268739194
e81bb163cb92ad6ffa1332caf88842350080,1,1af9f5b577e5491f0b7517ac529e93880403,72,Male,True,Junior Middle School and Below,15-20,Health Worker,Shenzhen,114.0505224239246,22.550688108656765
e81bb163cb92ad6ffa1332caf88842350080,2,e80e5b47cd12ffad3ff97dff4e195ab30404,75,Female,True,Secondary Vocational School,nan,Teacher,Shenzhen,114.06209138545168,22.550842113050976
e81bb163cb92ad6ffa1332caf88842350080,3,21460963d74a37669e30f5fe87c800410405,50,Male,False,nan,GT 50,Company Business Personnel,Shenzhen,114.04640756176049,22.54514350715392
e81bb163cb92ad6ffa1332caf88842350080,4,2d7958a80600a5d04081a69a55e11f1f0406,34,Male,True,Master,15-20,University Student,Shenzhen,114.03869930505054,22.55325981111097
e81bb163cb92ad6ffa1332caf88842350080,5,75d7f6d816f4825286a1be6102054ad40407,27,Male,True,Secondary Vocational School,nan,Servant,Shenzhen,114.05804057437004,22.54755893993475
9251da0c3d7e39ec9e69f90074ba83510081,1,675a9155e6be1cf3fce8cbd387f64f930408,33,Male,False,Junior Middle School and Below,30-50,University Student,Shenzhen,114.0505224239246,22.550688108656765
9251da0c3d7e39ec9e69f90074ba83510081,2,000c230deaacbb0f96dab1174523dbef0409,28,Male,True,Ph.D,30-50,Driver / Delivery Worker,Shenzhen,114.0538860114508,22.54912945649459
9251da0c3d7e39ec9e69f90074ba83510081,3,e60e2d4f134b3fab68d788a53b0dd08e0410,20,Female,False,Secondary Vocational School,20-30,Civil Servant,Shenzhen,114.0578956070237,22.544345665760346
9251da0c3d7e39ec9e69f90074ba83510081,4,56aab5f749cfc23d445cbb3650cef98f0411,37,Female,True,Secondary Vocational School,GT 50,nan,Shenzhen,114.05679519088585,22.54128772987797
9251da0c3d7e39ec9e69f90074ba83510081,5,c8698656f2252799c4ea5e8f3d3b2a770412,13,Female,True,Bachelor,nan,nan,Shenzhen,114.11743334992977,22.549911143603286
9251da0c3d7e39ec9e69f90074ba83510081,6,dd569c4e1842922207d4f7358ee10a3a0413,71,Female,False,Senior Middle School,20-30,Teacher,Shenzhen,114.0505224239246,22.550688108656765
9615a0457161debf18bcb1c3253da19e0082,1,bdde90800356874cee94486657ff1b460414,34,Female,False,Secondary Vocational School,10-15,Retired,,,
9615a0457161debf18bcb1c3253da19e0082,2,21460963d74a37669e30f5fe87c800410415,11,Male,False,Master,30-50,nan,Shenzhen,114.03347549370498,22.537678019033432
9615a0457161debf18bcb1c3253da19e0082,3,dc73988a4a74028167152985c59725900416,11,Male,True,Senior Middle School,GT 50,Unemployment,,,
9615a0457161debf18bcb1c3253da19e0082,4,fc03b898f1fb9834808534e3063510ed0417,75,Female,False,Bachelor,30-50,Health Worker,Shenzhen,114.07159144059594,22.54703337791207
9615a0457161debf18bcb1c3253da19e0082,5,375e46fad42a9f94f99ae9eab881f99a0418,54,Male,False,Ph.D,30-50,Driver / Delivery Worker,Shenzhen,113.99984772731042,22.54363514581175
9615a0457161debf18bcb1c3253da19e0082,6,34c12f7cb0e6b337bcb1280e149a99f00419,77,Female,False,Senior Middle School,15-20,Primary / Middle School Student,Shenzhen,114.05397671796905,22.5567474200063
9615a0457161debf18bcb1c3253da19e0082,7,789ca7c5c2ad2b06036c9afc25fff4310420,9,Male,True,Secondary Vocational School,LT 10,Civil Servant,Shenzhen,114.03869930505054,22.55325981111097
9615a0457161debf18bcb1c3253da19e0083,1,000dcdd5359a5c265e0cdab7b40786490421,28,Female,False,Ph.D,nan,Unemployment,,,
9615a0457161debf18bcb1c3253da19e0083,2,dbbfcc97a640a82313c6cea1822a011e0422,49,Male,True,Bachelor,15-20,Retired,,,
9615a0457161debf18bcb1c3253da19e0083,3,53ce66e2ee8b1df633ed8f9943c03bac0423,53,Female,True,Vocational College,nan,Servant,Shenzhen,113.96951065581966,22.524965402458115
9615a0457161debf18bcb1c3253da19e0083,4,19e762f43fa88ae07b28cab74547b2790424,70,Male,False,Ph.D,nan,nan,Shenzhen,114.05928753530615,22.54363871831725
9615a0457161debf18bcb1c3253da19e0083,5,6de06a4715fb656ff9085fef41c0ad290425,8,Female,True,Vocational College,30-50,Servant,Shenzhen,114.07530915646393,22.5566560059645
9615a0457161debf18bcb1c3253da19e0083,6,066ce67303c1b3868a9995132038951f0426,32,Male,False,Vocational College,30-50,University Student,Shenzhen,114.05204331810265,22.54703890164441
9615a0457161debf18bcb1c3253da19e0083,7,3b96d8d79edb84f18e8626de7763301a0427,38,Female,True,Master,30-50,Retired,,,
fef964f172285a7e09047f664b81809d0084,1,b26db9a3d3fe065b0d3c4a8c55140aa10428,44,Male,True,Senior Middle School,30-50,University Student,Shenzhen,114.06032001894629,22.553070334133807
fef964f172285a7e09047f664b81809d0084,2,e80e5b47cd12ffad3ff97dff4e195ab30429,59,Male,False,Bachelor,nan,Company Common Employee,Shenzhen,114.05103158563914,22.550996439557228
fef964f172285a7e09047f664b81809d0084,3,8488d6a43d079cd20a1181a38dd2e5e70430,81,Female,True,Senior Middle School,nan,Company Manager,Shenzhen,114.06032001894629,22.553070334133807
241b2b0f3c94ecbc095192379a3c192f0085,1,32deb8dc9e54f4c3b4c56fc1e827bb550431,74,Male,True,Secondary Vocational School,nan,Company Common Employee,Shenzhen,114.0527368185553,22.556241739012194
241b2b0f3c94ecbc095192379a3c192f0085,2,71ae9554ab6c32c7fdab925174231a8a0432,40,Male,True,Junior Middle School and Below,GT 50,Retired,,,
241b2b0f3c94ecbc095192379a3c192f0085,3,105896d3082952dd14de58ca23635e240433,72,Male,True,nan,10-15,Company Common Employee,Shenzhen,114.04170192703087,22.547650114108983
241b2b0f3c94ecbc095192379a3c192f0085,4,815e96d7d5584a7f4d918472c57990fb0434,70,Female,True,Vocational College,20-30,Health Worker,Shenzhen,114.05804057437004,22.54755893993475
241b2b0f3c94ecbc095192379a3c192f0085,5,154de39f4a40732fa1bc7956f01df6410435,51,Male,False,Junior Middle School and Below,30-50,Primary / Middle School Student,Shenzhen,113.9365367908754,22.538495155865863
241b2b0f3c94ecbc095192379a3c192f0085,6,366f3a325d50825b2181722fae48af0d0436,57,Female,False,Senior Middle School,15-20,Retired,,,
9ccb3faef7b4c5eb5060bb65751cf17a0086,1,46292e50609d0a3c40c0b23d86d6cb5d0437,49,Female,True,Secondary Vocational School,10-15,nan,Shenzhen,114.0538860114508,22.54912945649459
9ccb3faef7b4c5eb5060bb65751cf17a0086,2,68b9be8e301df06a38e7248443bf92bc0438,72,Female,False,Secondary Vocational School,10-15,nan,Shenzhen,114.04170192703087,22.547650114108983
9ccb3faef7b4c5eb5060bb65751cf17a0086,3,bad77e9ee7ca49f174d5e675713aedf90439,65,Female,False,Ph.D,15-20,Civil Servant,Shenzhen,114.0538860114508,22.54912945649459
9ccb3faef7b4c5eb5060bb65751cf17a0086,4,1af9f5b577e5491f0b7517ac529e93880440,42,Male,False,Ph.D,15-20,Driver / Delivery Worker,Shenzhen,114.05862430046814,22.604541628650928
